1193,高雄市,燕巢區,湖子內福德祠(深水村),,福德正神,深水村湖子內巷一八之一號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/00924,NULL,120.38972254779921,22.77292076016211
1194,新北市,新莊區,新莊市福成宮,,福德正神,頭前路頭前里5鄰15巷1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/00955,NULL,,
1195,嘉義縣,竹崎鄉,三福宮,,福德正神,竹崎段四0九之三七號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/00969,NULL,,
1196,基隆市,信義區,名山宮,,福德正神,壽山路19巷1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/00977,NULL,121.75003083142374,25.133038368506323
1197,彰化縣,花壇鄉,文德宮,,福德正神,白沙村彰員路360號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/00979,NULL,120.54524695753857,24.04842302847612
1198,新北市,萬里區,萬里鄉大鵬村加投福德宮,,福德正神,萬里加投大鵬里9鄰路45號前方50公尺路旁,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/00982,NULL,,
1199,桃園縣,蘆竹鄉,福德祠,,福德正神,南興村8鄰44號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/00986,NULL,121.26903540878934,24.903088693840022
1200,新北市,萬里區,福德祠,,福德正神,獅頭萬里里23鄰路2之2號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01018,NULL,,
1201,新北市,新莊區,新莊後港福德宮,,福德正神,後港二路南港里5鄰18之1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01040,NULL,,
1202,新北市,深坑區,水尾福德宮,,福德正神,草地尾116之1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01054,NULL,121.63529108752219,25.010811348851377
1203,臺中市,新社區,福德祠,,福德正神,崑南街崑山里８２－２號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01064,NULL,120.78543993445142,24.242973568531397
1204,新北市,萬里區,溪底村香員林福德宮,,福德正神,香員林溪底里17號後方40公尺,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01084,NULL,121.65618420287421,25.2098282497391
1205,臺北市,大安區,財團法人台北市福佑宮,,福德正神,安東街誠安里32號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01135,NULL,121.54265890579634,25.04418468962305
1206,臺北市,大安區,福興宮,,福德正神,延吉街光信里 263號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01140,NULL,121.55696922281612,25.0340127116729
1207,臺北市,大安區,福景宮,,福德正神,光復南路通化里698號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01141,NULL,121.55723366278423,25.029686571603214
1208,新北市,萬里區,萬里鄉溪底村富士坪福德宮,,福德正神,富士坪溪底里6號之2,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01143,NULL,121.66302119580378,25.170410051816617
1209,花蓮縣,玉里鎮,玉里福德宮,,福德正神,中華路大禹里興國路口,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01151,NULL,121.31691031363452,23.332487492986477
1210,嘉義縣,竹崎鄉,福興宮,,福德正神,鹿滿村十四鄰,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01160,NULL,120.53369875491127,23.50169731715644
1211,彰化縣,花壇鄉,福安宮,,福德正神,中庄村中山路一段123號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01175,NULL,120.55081826518906,24.013259121217626
1212,彰化縣,花壇鄉,厚載宮,,福德正神,金墩街金墩村121號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01177,NULL,120.54711707048486,24.017566796690897
1213,新北市,萬里區,萬里鄉龜吼村鼓亭路福安宮,,福德正神,鼓亭龜吼里路13號附近,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01180,NULL,,
1214,嘉義縣,竹崎鄉,福興宮,,福德正神,崎腳灣橋村二十八鄰一七一之一號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01187,NULL,,
